paragraphs,link
@RequestBody annotated parameters for access to the HTTP request body. Parameter values are converted to the declared method argument type using HttpMessageConverters. See the section called “Mapping the request body with the @RequestBody annotation”.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/mvc.html
"@RequestPart annotated parameters for access to the content of a ""multipart/form-data"" request part. See Section 17.10.5, “Handling a file upload request from programmatic clients” and Section 17.10, “Spring's multipart (file upload) support”.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/mvc.html
HttpEntity<?> parameters for access to the Servlet request HTTP headers and contents. The request stream will be converted to the entity body using HttpMessageConverters. See the section called “Using HttpEntity<?>”.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/mvc.html
java.util.Map / org.springframework.ui.Model / org.springframework.ui.ModelMap for enriching the implicit model that is exposed to the web view.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/mvc.html
"org.springframework.web.servlet.mvc.support.RedirectAttributes to specify the exact set of attributes to use in case of a redirect and also to add flash attributes (attributes stored temporarily on the server-side to make them available to the request after the redirect). RedirectAttributes is used instead of the implicit model if the method returns a ""redirect:"" prefixed view name or RedirectView.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/mvc.html
"Command or form objects to bind request parameters to bean properties (via setters) or directly to fields, with customizable type conversion, depending on @InitBinder methods and/or the HandlerAdapter configuration. See the webBindingInitializer property on RequestMappingHandlerAdapter. Such command objects along with their validation results will be exposed as model attributes by default, using the command class class name - e.g. model attribute ""orderAddress"" for a command object of type ""some.package.OrderAddress"". The ModelAttribute annotation can be used on a method argument to customize the model attribute name used.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/mvc.html
org.springframework.validation.Errors / org.springframework.validation.BindingResult validation results for a preceding command or form object (the immediately preceding method argument).,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/mvc.html
"org.springframework.web.bind.support.SessionStatus status handle for marking form processing as complete, which triggers the cleanup of session attributes that have been indicated by the @SessionAttributes annotation at the handler type level.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/mvc.html
"Exception(s) that trigger rollback; comma-delimited. For example, com.foo.MyBusinessException,ServletException.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"Exception(s) that do not trigger rollback; comma-delimited. For example, com.foo.MyBusinessException,ServletException.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"In addition to the XML-based declarative approach to transaction configuration, you can use an annotation-based approach. Declaring transaction semantics directly in the Java source code puts the declarations much closer to the affected code. There is not much danger of undue coupling, because code that is meant to be used transactionally is almost always deployed that way anyway.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"The ease-of-use afforded by the use of the @Transactional annotation is best illustrated with an example, which is explained in the text that follows. Consider the following class definition:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"When the above POJO is defined as a bean in a Spring IoC container, the bean instance can be made transactional by adding merely one line of XML configuration:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"You can omit the transaction-manager attribute in the <tx:annotation-driven/> tag if the bean name of the PlatformTransactionManager that you want to wire in has the name transactionManager. If the PlatformTransactionManager bean that you want to dependency-inject has any other name, then you have to use the transaction-manager attribute explicitly, as in the preceding example.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
The @EnableTransactionManagement annotation provides equivalent support if you are using Java based configuration. Simply add the annotation to a @Configuration class. See Javadoc for full details.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"When using proxies, you should apply the @Transactional annotation only to methods with public visibility. If you do annotate protected, private or package-visible methods with the @Transactional annotation, no error is raised, but the annotated method does not exhibit the configured transactional settings. Consider the use of AspectJ (see below) if you need to annotate non-public methods.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"You can place the @Transactional annotation before an interface definition, a method on an interface, a class definition, or a public method on a class. However, the mere presence of the @Transactional annotation is not enough to activate the transactional behavior. The @Transactional annotation is simply metadata that can be consumed by some runtime infrastructure that is @Transactional-aware and that can use the metadata to configure the appropriate beans with transactional behavior. In the preceding example, the <tx:annotation-driven/> element switches on the transactional behavior.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"Spring recommends that you only annotate concrete classes (and methods of concrete classes) with the @Transactional annotation, as opposed to annotating interfaces. You certainly can place the @Transactional annotation on an interface (or an interface method), but this works only as you would expect it to if you are using interface-based proxies. The fact that Java annotations are not inherited from interfaces means that if you are using class-based proxies (proxy-target-class=""true"") or the weaving-based aspect (mode=""aspectj""), then the transaction settings are not recognized by the proxying and weaving infrastructure, and the object will not be wrapped in a transactional proxy, which would be decidedly bad.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"In proxy mode (which is the default), only external method calls coming in through the proxy are intercepted. This means that self-invocation, in effect, a method within the target object calling another method of the target object, will not lead to an actual transaction at runtime even if the invoked method is marked with @Transactional.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"Consider the use of AspectJ mode (see mode attribute in table below) if you expect self-invocations to be wrapped with transactions as well. In this case, there will not be a proxy in the first place; instead, the target class will be weaved (that is, its byte code will be modified) in order to turn @Transactional into runtime behavior on any kind of method.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"Name of transaction manager to use. Only required if the name of the transaction manager is not transactionManager, as in the example above.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"The default mode ""proxy"" processes annotated beans to be proxied using Spring's AOP framework (following proxy semantics, as discussed above, applying to method calls coming in through the proxy only). The alternative mode ""aspectj"" instead weaves the affected classes with Spring's AspectJ transaction aspect, modifying the target class byte code to apply to any kind of method call. AspectJ weaving requires spring-aspects.jar in the classpath as well as load-time weaving (or compile-time weaving) enabled. (See the section called “Spring configuration” for details on how to set up load-time weaving.)",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"Applies to proxy mode only. Controls what type of transactional proxies are created for classes annotated with the @Transactional annotation. If the proxy-target-class attribute is set to true, then class-based proxies are created. If proxy-target-class is false or if the attribute is omitted, then standard JDK interface-based proxies are created. (See Section 9.6, “Proxying mechanisms” for a detailed examination of the different proxy types.)",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"Defines the order of the transaction advice that is applied to beans annotated with @Transactional. (For more information about the rules related to ordering of AOP advice, see the section called “Advice ordering”.) No specified ordering means that the AOP subsystem determines the order of the advice.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"The proxy-target-class attribute controls what type of transactional proxies are created for classes annotated with the @Transactional annotation. If proxy-target-class is set to true, class-based proxies are created. If proxy-target-class is false or if the attribute is omitted, standard JDK interface-based proxies are created. (See Section 9.6, “Proxying mechanisms” for a discussion of the different proxy types.)",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"@EnableTransactionManagement and <tx:annotation-driven/> only looks for @Transactional on beans in the same application context they are defined in. This means that, if you put annotation driven configuration in a WebApplicationContext for a DispatcherServlet, it only checks for @Transactional beans in your controllers, and not your services. See Section 17.2, “The DispatcherServlet” for more information.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"The most derived location takes precedence when evaluating the transactional settings for a method. In the case of the following example, the DefaultFooService class is annotated at the class level with the settings for a read-only transaction, but the @Transactional annotation on the updateFoo(Foo) method in the same class takes precedence over the transactional settings defined at the class level.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"The @Transactional annotation is metadata that specifies that an interface, class, or method must have transactional semantics; for example, “start a brand new read-only transaction when this method is invoked, suspending any existing transaction”. The default @Transactional settings are as follows:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
Propagation setting is PROPAGATION_REQUIRED.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
The bean name of the handler object.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
"The name of the handler method to invoke. If the ref points to a MessageListener or Spring SessionAwareMessageListener, this attribute may be omitted.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
"The name of the default response destination to send response messages to. This will be applied in case of a request message that does not carry a ""JMSReplyTo"" field. The type of this destination will be determined by the listener-container's ""destination-type"" attribute. Note: This only applies to a listener method with a return value, for which each result object will be converted into a response message.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
"The name of the durable subscription, if any.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
An optional message selector for this listener.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
"The <listener-container/> element also accepts several optional attributes. This allows for customization of the various strategies (for example, taskExecutor and destinationResolver) as well as basic JMS settings and resource references. Using these attributes, it is possible to define highly-customized listener containers while still benefiting from the convenience of the namespace.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
The following table describes all available attributes. Consult the class-level Javadoc of the AbstractMessageListenerContainer and its concrete subclasses for more details on the individual properties. The Javadoc also provides a discussion of transaction choices and message redelivery scenarios.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
"The type of this listener container. Available options are: default, simple, default102, or simple102 (the default value is 'default').",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
A reference to the JMS ConnectionFactory bean (the default bean name is 'connectionFactory').,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
A reference to the Spring TaskExecutor for the JMS listener invokers.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
A reference to the DestinationResolver strategy for resolving JMS Destinations.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
A reference to the MessageConverter strategy for converting JMS Messages to listener method arguments. Default is a SimpleMessageConverter.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
"The JMS destination type for this listener: queue, topic or durableTopic. The default is queue.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
The JMS client id for this listener container. Needs to be specified when using durable subscriptions.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
"The cache level for JMS resources: none, connection, session, consumer or auto. By default (auto), the cache level will effectively be ""consumer"", unless an external transaction manager has been specified - in which case the effective default will be none (assuming Java EE-style transaction management where the given ConnectionFactory is an XA-aware pool).",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
"The native JMS acknowledge mode: auto, client, dups-ok or transacted. A value of transacted activates a locally transacted Session. As an alternative, specify the transaction-manager attribute described below. Default is auto.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
"A reference to an external PlatformTransactionManager (typically an XA-based transaction coordinator, e.g. Spring's JtaTransactionManager). If not specified, native acknowledging will be used (see ""acknowledge"" attribute).",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
"The number of concurrent sessions/consumers to start for each listener. Can either be a simple number indicating the maximum number (e.g. ""5"") or a range indicating the lower as well as the upper limit (e.g. ""3-5""). Note that a specified minimum is just a hint and might be ignored at runtime. Default is 1; keep concurrency limited to 1 in case of a topic listener or if queue ordering is important; consider raising it for general queues.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
The maximum number of messages to load into a single session. Note that raising this number might lead to starvation of concurrent consumers!,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
"Configuring a JCA-based listener container with the ""jms"" schema support is very similar.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
The available configuration options for the JCA variant are described in the following table:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
A reference to the JCA ResourceAdapter bean (the default bean name is 'resourceAdapter').,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
A reference to the JmsActivationSpecFactory. The default is to autodetect the JMS provider and its ActivationSpec class (see DefaultJmsActivationSpecFactory),https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
A reference to the DestinationResolver strategy for resolving JMS Destinations.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
A reference to the MessageConverter strategy for converting JMS Messages to listener method arguments. Default is a SimpleMessageConverter.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
"The JMS destination type for this listener: queue, topic or durableTopic. The default is queue.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jms.html
On the server side using Axis registering bean mappings is usually done in the 'server-config.wsdd' file.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
We will use Axis to register bean mappings on the client side. To do this we need to register the bean mappings programmatically:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"In this section we will register our own javax.rpc.xml.handler.Handler to the web service proxy where we can do custom code before the SOAP message is sent over the wire. The Handler is a callback interface. There is a convenience base class provided in jaxrpc.jar, namely javax.rpc.xml.handler.GenericHandler that we will extend:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"What we need to do now is to register our AccountHandler to JAX-RPC Service so it would invoke handleRequest(..) before the message is sent over the wire. Spring has at this time of writing no declarative support for registering handlers, so we must use the programmatic approach. However Spring has made it very easy for us to do this as we can override the postProcessJaxRpcService(..) method that is designed for this:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
The last thing we must remember to do is to change the Spring configuration to use our factory bean:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"Spring provides a convenient base class for JAX-WS servlet endpoint implementations - SpringBeanAutowiringSupport. To expose our AccountService we extend Spring's SpringBeanAutowiringSupport class and implement our business logic here, usually delegating the call to the business layer. We'll simply use Spring 2.5's @Autowired annotation for expressing such dependencies on Spring-managed beans.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"Our AccountServletEndpoint needs to run in the same web application as the Spring context to allow for access to Spring's facilities. This is the case by default in Java EE 5 environments, using the standard contract for JAX-WS servlet endpoint deployment. See Java EE 5 web service tutorials for details.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"The built-in JAX-WS provider that comes with Sun's JDK 1.6 supports exposure of web services using the built-in HTTP server that's included in JDK 1.6 as well. Spring's SimpleJaxWsServiceExporter detects all @WebService annotated beans in the Spring application context, exporting them through the default JAX-WS server (the JDK 1.6 HTTP server).",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"In this scenario, the endpoint instances are defined and managed as Spring beans themselves; they will be registered with the JAX-WS engine but their lifecycle will be up to the Spring application context. This means that Spring functionality like explicit dependency injection may be applied to the endpoint instances. Of course, annotation-driven injection through @Autowired will work as well.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"The AccountServiceEndpoint may derive from Spring's SpringBeanAutowiringSupport but doesn't have to since the endpoint is a fully Spring-managed bean here. This means that the endpoint implementation may look like as follows, without any superclass declared - and Spring's @Autowired configuration annotation still being honored:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"Sun's JAX-WS RI, developed as part of the GlassFish project, ships Spring support as part of its JAX-WS Commons project. This allows for defining JAX-WS endpoints as Spring-managed beans, similar to the standalone mode discussed in the previous section - but this time in a Servlet environment. Note that this is not portable in a Java EE 5 environment; it is mainly intended for non-EE environments such as Tomcat, embedding the JAX-WS RI as part of the web application.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"The difference to the standard style of exporting servlet-based endpoints is that the lifecycle of the endpoint instances themselves will be managed by Spring here, and that there will be only one JAX-WS servlet defined in web.xml. With the standard Java EE 5 style (as illustrated above), you'll have one servlet definition per service endpoint, with each endpoint typically delegating to Spring beans (through the use of @Autowired, as shown above).",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
Check out https://jax-ws-commons.java.net/spring/ for the details on setup and usage style.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"Analogous to the JAX-RPC support, Spring provides two factory beans to create JAX-WS web service proxies, namely LocalJaxWsServiceFactoryBean and JaxWsPortProxyFactoryBean. The former can only return a JAX-WS service class for us to work with. The latter is the full-fledged version that can return a proxy that implements our business service interface. In this example we use the latter to create a proxy for the AccountService endpoint (again):",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
Where serviceInterface is our business interface the clients will use. wsdlDocumentUrl is the URL for the WSDL file. Spring needs this a startup time to create the JAX-WS Service. namespaceUri corresponds to the targetNamespace in the .wsdl file. serviceName corresponds to the service name in the .wsdl file. portName corresponds to the port name in the .wsdl file.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
Accessing the web service is now very easy as we have a bean factory for it that will expose it as AccountService interface. We can wire this up in Spring:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
From the client code we can access the web service just as if it was a normal class:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"NOTE: The above is slightly simplified in that JAX-WS requires endpoint interfaces and implementation classes to be annotated with @WebService, @SOAPBinding etc annotations. This means that you cannot (easily) use plain Java interfaces and implementation classes as JAX-WS endpoint artifacts; you need to annotate them accordingly first. Check the JAX-WS documentation for details on those requirements.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"It is also possible to expose services transparently using JMS as the underlying communication protocol. The JMS remoting support in the Spring Framework is pretty basic - it sends and receives on the same thread and in the same non-transactional Session, and as such throughput will be very implementation dependent. Note that these single-threaded and non-transactional constraints apply only to Spring's JMS remoting support. See Chapter 23, JMS (Java Message Service) for information on Spring's rich support for JMS-based messaging.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
The following interface is used on both the server and the client side.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
The following simple implementation of the above interface is used on the server-side.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
This configuration file contains the JMS-infrastructure beans that are shared on both the client and server.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"On the server, you just need to expose the service object using the JmsInvokerServiceExporter.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"The client merely needs to create a client-side proxy that will implement the agreed upon interface (CheckingAccountService). The resulting object created off the back of the following bean definition can be injected into other client side objects, and the proxy will take care of forwarding the call to the server-side object via JMS.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/remoting.html
"These command controllers are quite powerful, but they do require a detailed understanding of how they operate in order to use them efficiently. Carefully review the Javadocs for this entire hierarchy and then look at some sample implementations before you start using them.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"Instead of developing new controllers, it is possible to use existing portlets and map requests to them from a DispatcherPortlet. Using the PortletWrappingController, you can instantiate an existing Portlet as a Controller as follows:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"This can be very valuable since you can then use interceptors to pre-process and post-process requests going to these portlets. Since JSR-286 does not support any kind of filter mechanism, this is quite handy. For example, this can be used to wrap the Hibernate OpenSessionInViewInterceptor around a MyFaces JSF Portlet.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"Using a handler mapping you can map incoming portlet requests to appropriate handlers. There are some handler mappings you can use out of the box, for example, the PortletModeHandlerMapping, but let's first examine the general concept of a HandlerMapping.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"Note: We are intentionally using the term “Handler” here instead of “Controller”. DispatcherPortlet is designed to be used with other ways to process requests than just Spring Portlet MVC’s own Controllers. A Handler is any Object that can handle portlet requests. Controllers are an example of Handlers, and they are of course the default. To use some other framework with DispatcherPortlet, a corresponding implementation of HandlerAdapter is all that is needed.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"The functionality a basic HandlerMapping provides is the delivering of a HandlerExecutionChain, which must contain the handler that matches the incoming request, and may also contain a list of handler interceptors that are applied to the request. When a request comes in, the DispatcherPortlet will hand it over to the handler mapping to let it inspect the request and come up with an appropriate HandlerExecutionChain. Then the DispatcherPortlet will execute the handler and interceptors in the chain (if any). These concepts are all exactly the same as in Spring Web MVC.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"The concept of configurable handler mappings that can optionally contain interceptors (executed before or after the actual handler was executed, or both) is extremely powerful. A lot of supporting functionality can be built into a custom HandlerMapping. Think of a custom handler mapping that chooses a handler not only based on the portlet mode of the request coming in, but also on a specific state of the session associated with the request.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"In Spring Web MVC, handler mappings are commonly based on URLs. Since there is really no such thing as a URL within a Portlet, we must use other mechanisms to control mappings. The two most common are the portlet mode and a request parameter, but anything available to the portlet request can be used in a custom handler mapping.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
The rest of this section describes three of Spring Portlet MVC's most commonly used handler mappings. They all extend AbstractHandlerMapping and share the following properties:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"interceptors: The list of interceptors to use. HandlerInterceptors are discussed in Section 20.5.4, “Adding HandlerInterceptors”.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"defaultHandler: The default handler to use, when this handler mapping does not result in a matching handler.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"order: Based on the value of the order property (see the org.springframework.core.Ordered interface), Spring will sort all handler mappings available in the context and apply the first matching handler.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
lazyInitHandlers: Allows for lazy initialization of singleton handlers (prototype handlers are always lazily initialized). Default value is false. This property is directly implemented in the three concrete Handlers.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"This is a simple handler mapping that maps incoming requests based on the current mode of the portlet (e.g. ‘view’, ‘edit’, ‘help’). An example:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"If we need to navigate around to multiple controllers without changing portlet mode, the simplest way to do this is with a request parameter that is used as the key to control the mapping.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"ParameterHandlerMapping uses the value of a specific request parameter to control the mapping. The default name of the parameter is 'action', but can be changed using the 'parameterName' property.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
The bean configuration for this mapping will look something like this:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"The most powerful built-in handler mapping, PortletModeParameterHandlerMapping combines the capabilities of the two previous ones to allow different navigation within each portlet mode.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"Again the default name of the parameter is ""action"", but can be changed using the parameterName property.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"By default, the same parameter value may not be used in two different portlet modes. This is so that if the portal itself changes the portlet mode, the request will no longer be valid in the mapping. This behavior can be changed by setting the allowDupParameters property to true. However, this is not recommended.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
The bean configuration for this mapping will look something like this:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"This mapping can be chained ahead of a PortletModeHandlerMapping, which can then provide defaults for each mode and an overall default as well.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"Spring's handler mapping mechanism has a notion of handler interceptors, which can be extremely useful when you want to apply specific functionality to certain requests, for example, checking for a principal. Again Spring Portlet MVC implements these concepts in the same way as Web MVC.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"Interceptors located in the handler mapping must implement HandlerInterceptor from the org.springframework.web.portlet package. Just like the servlet version, this interface defines three methods: one that will be called before the actual handler will be executed (preHandle), one that will be called after the handler is executed (postHandle), and one that is called after the complete request has finished (afterCompletion). These three methods should provide enough flexibility to do all kinds of pre- and post- processing.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"The preHandle method returns a boolean value. You can use this method to break or continue the processing of the execution chain. When this method returns true, the handler execution chain will continue. When it returns false, the DispatcherPortlet assumes the interceptor itself has taken care of requests (and, for example, rendered an appropriate view) and does not continue executing the other interceptors and the actual handler in the execution chain.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/portlet.html
"On a per-bean basis, you can exclude a bean from autowiring. In Spring's XML format, set the autowire-candidate attribute of the <bean/> element to false; the container makes that specific bean definition unavailable to the autowiring infrastructure (including annotation style configurations such as @Autowired).",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/beans.html
"You can also limit autowire candidates based on pattern-matching against bean names. The top-level <beans/> element accepts one or more patterns within its default-autowire-candidates attribute. For example, to limit autowire candidate status to any bean whose name ends with Repository, provide a value of *Repository. To provide multiple patterns, define them in a comma-separated list. An explicit value of true or false for a bean definitions autowire-candidate attribute always takes precedence, and for such beans, the pattern matching rules do not apply.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/beans.html
"These techniques are useful for beans that you never want to be injected into other beans by autowiring. It does not mean that an excluded bean cannot itself be configured using autowiring. Rather, the bean itself is not a candidate for autowiring other beans.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/beans.html
"In most application scenarios, most beans in the container are singletons. When a singleton bean needs to collaborate with another singleton bean, or a non-singleton bean needs to collaborate with another non-singleton bean, you typically handle the dependency by defining one bean as a property of the other. A problem arises when the bean lifecycles are different. Suppose singleton bean A needs to use non-singleton (prototype) bean B, perhaps on each method invocation on A. The container only creates the singleton bean A once, and thus only gets one opportunity to set the properties. The container cannot provide bean A with a new instance of bean B every time one is needed.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/beans.html
"A solution is to forego some inversion of control. You can make bean A aware of the container by implementing the ApplicationContextAware interface, and by making a getBean(""B"") call to the container ask for (a typically new) bean B instance every time bean A needs it. The following is an example of this approach:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/beans.html
"The preceding is not desirable, because the business code is aware of and coupled to the Spring Framework. Method Injection, a somewhat advanced feature of the Spring IoC container, allows this use case to be handled in a clean fashion.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/beans.html
You can read more about the motivation for Method Injection in this blog entry.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/beans.html
"Lookup method injection is the ability of the container to override methods on container managed beans, to return the lookup result for another named bean in the container. The lookup typically involves a prototype bean as in the scenario described in the preceding section. The Spring Framework implements this method injection by using bytecode generation from the CGLIB library to generate dynamically a subclass that overrides the method.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/beans.html
