paragraphs,link
"The system generates emotions from images, primarily intended for game NPCs so that they would react emotionally to the game environment. The sentiment analysis model is an LSTM-based Dense Neural Network that are fed Word2Vec embeddings. The model was trained using generated data from cohere.ai using the prompt: ""I felt <emotion> when I saw <img2text>"" System Flow: img2txt -> cohere.ai generator -> text2emote -> LSTM+DenseNN The images are passed to a CLIP Interrogator (BLIP + CLIP (ViT-32-B)) to generate text descriptions. Such text descriptions are elaborated by cohere.ai generator to generate emotional responses using the prompts: ""When I saw <img2txt output>, I felt emotions such as""",https://lablab.ai/event/generative-ai-hackathon
"Today the number of literature readers is declining worldwide, especially among younger generations, which is affecting overall education level very negatively. This is mostly due to increasing popularity of online social media and gaming activities. However, technological development shouldn't mean for important knowledge to fade away. It is important to digitalize books and cognitive literature and adapt it to modern norms. That why we created Virtual Story app, which is hybrid of books and video games, based on various literature and with help of refined audio-visual and gaming elements, it will make reading process educational like books and engaging, fun and interactive like video games.",https://lablab.ai/event/generative-ai-hackathon
Generates the Cover letter Based on prompt with the help of cohere playground API. Feather is AI based model that automatically generates magnificent coverletter within a minute based on prompts feather helps you create eloquent cover letter for your dream.,https://lablab.ai/event/generative-ai-hackathon
"A ChatGPT alternative based on Cohere’s LLM. In the future, intelligent assistants that are smarter than humans will be a part of everyone's lives. They will assist us in our work, help us have fun, and improve our lives overall. And this is already happening with OpenAI's ChatGPT, which received amazing feedback over the last few days. Some even call it a Google killer! However, we want the future of AI assistants to be open and not solely belong to one company. AGI.chat is an initiative to create an open platform for these intelligent assistants. Currently, only Cohere models are supported, but we plan to add customization, switching between different language models, and more. We see AGI.chat as WordPress for AI-powered assistants.",https://lablab.ai/event/generative-ai-hackathon
"This is a demonstration of using NLP to create voice-activated experiences for interacting with products using 3D technologies. It uses NLP to generate product descriptions and intent recognition to create actions from voice. It leverages Web Speech API for text-to-speech and ThreeJS for rendering 3D, currently works on Chrome.",https://lablab.ai/event/generative-ai-hackathon
"We created an application to ease the lives of team leaders, by creating a fast and effortless pipeline to propagate the needed information to their teams, other than storing trivial information in pills for a more concise backtracking experience. Starting with OpenAI Whisper, we generate a transcription of the meeting, then by crossing the work of Cohere Generate and Classify, we managed to extract the needed information, then we organize them into a comfortable format to make sure they are easily findable. We developed a platform designed that recaps full business meetings and provides concise summaries including all the relevant information, a list of tasks mentioned during the meeting and the questions asked, with the relative answers. We thought this information was the most useful for a team's member, so the leader can send them the information fast, in order to fill a lack of knowledge and consequent slowdowns in the team's productivity.",https://lablab.ai/event/generative-ai-hackathon
"Travel back in time and meet your oldest new friend - Mr. Darcy! Our project is a unique pen pal experience; customers subscribe to snail mail one letter every week. We scan and process the letter, using a combination of Google Cloud OCR and Cohere's LLM. This allows Cohere to generate a response in the style of Mr. Darcy, from Pride and Prejudice. To complete the 18th century feel, we send the result to HandWrytten, a robot handwriting service that mails cards with authentic-looking handwriting. Our users are able to experience the joys of a true 18th century friendship, as the Mr. Darcy bot evolves to match the customer's whims through a long history of conversation. Even in the digital age, sometimes we all need a brief return to the analog systems of the past.",https://lablab.ai/event/generative-ai-hackathon
"It’s an AI based chatbot, the customers will put their queries and the system will analyze and then provide the best possible answer according to the query.",https://lablab.ai/event/generative-ai-hackathon
DiscernAI is an innovative program for detecting disinformation campaigns across social media.,https://lablab.ai/event/generative-ai-hackathon
Generative AI.,https://lablab.ai/event/generative-ai-hackathon
We will be creating AI art using Midjourney AI. Enjoy creating!,https://lablab.ai/event/generative-ai-hackathon
"The Soggy Bottom Boys is a team of AI researchers who are passionate about making machines that can think and act like humans. They believe that artificial intelligence is the key to unlocking the mysteries of the universe, and they are dedicated to making it a reality.",https://lablab.ai/event/generative-ai-hackathon
"Bringing AI for good, empowering people to bridge gap divisio.",https://lablab.ai/event/generative-ai-hackathon
Group of developers trying to create something great.,https://lablab.ai/event/generative-ai-hackathon
Virtual Story is a hybrid app of books and video games to make reading process more engaging and interactive.,https://lablab.ai/event/generative-ai-hackathon
A first-timer team that is looking forward to improve their skills while solving multiple problems.,https://lablab.ai/event/generative-ai-hackathon
Leveraging Cohere to help users improve their resumes.,https://lablab.ai/event/generative-ai-hackathon
Creating state of the art private generative models.,https://lablab.ai/event/generative-ai-hackathon
"Baith ﺑَﻴﺖ 🏡💡🤖, Transform your space with the power of artificial intelligence. Baith AI ﺑَﻴﺖ is an app that uses the power of artificial intelligence to transform your space. With the Cohere language Command model, it can generate descriptions of your desired design, and the Stable Diffusion algorithm creates relevant images to bring your vision to life in HD. Give Baith a try and see how it can elevate your interior design.",https://lablab.ai/event/generative-ai-hackathon
RetroV will detect a cyber attack and take counter measures instantly. RetroV AI will also constantly pentest systems security to detect any security flaw or bugs and notify/fix the problem.,https://lablab.ai/event/generative-ai-hackathon
AI explorers.....,https://lablab.ai/event/generative-ai-hackathon
LotAI is an Artificial Intelligence based software program that prevents spreading of fake information on the internet.,https://lablab.ai/event/generative-ai-hackathon
"""Virtual AI Patient"" is a new way dedicated to medical students in order to help them practice on their virtual patient so that they can act more professional and much faster when they face a similar cases in the reality.",https://lablab.ai/event/generative-ai-hackathon
Where coding never stops...,https://lablab.ai/event/generative-ai-hackathon
Health and Wellness revolutionized.,https://lablab.ai/event/generative-ai-hackathon
A team of 2 with mind blowing ideas collaborating together to achieve greater heights.,https://lablab.ai/event/generative-ai-hackathon
Intelligence at its peak!!....,https://lablab.ai/event/generative-ai-hackathon
"TWIS means ""That's What I Said"".",https://lablab.ai/event/generative-ai-hackathon
Intelligent edtech platform which leverages artificial intelligence and machine learning/deep learning.,https://lablab.ai/event/generative-ai-hackathon
Just some Pisters working on generative conversational agents.,https://lablab.ai/event/generative-ai-hackathon
"Hello, we are Error404!",https://lablab.ai/event/generative-ai-hackathon
"Hi , This is team Interrupters.",https://lablab.ai/event/generative-ai-hackathon
Traditionally non-traditional team passionate about education.,https://lablab.ai/event/generative-ai-hackathon
One man army!,https://lablab.ai/event/generative-ai-hackathon
Generative eXplainable AI (XPlain),https://lablab.ai/event/generative-ai-hackathon
"Utilize NLP to transform model explainability outputs (e.g. from SHAP) into readable actionable explanations. This could possibly include external information about the model, the code, its performance, and training data,",https://lablab.ai/event/generative-ai-hackathon
From pain to glory!,https://lablab.ai/event/generative-ai-hackathon
The roads to turn things into beings.,https://lablab.ai/event/generative-ai-hackathon
"This team name is after Muḥammad ibn Mūsā al-Khwārizmī who produced vastly influential works in mathematics, astronomy, and geography.",https://lablab.ai/event/generative-ai-hackathon
An app that generates gifts based on personality type.,https://lablab.ai/event/generative-ai-hackathon
A web app that uses cohere NLP API for automating tedious tasks.,https://lablab.ai/event/generative-ai-hackathon
Ukrainian software engineer and a conversational AI specialist vs. the world.,https://lablab.ai/event/generative-ai-hackathon
We're here to push the limits!,https://lablab.ai/event/generative-ai-hackathon
"Linking A.I. with mental health therapies to provide free, affordable and effective mental health treatments for all. Again. This path is challenging, but it's worth taking to save the lives of those who see no hope and yet deserve all the love.",https://lablab.ai/event/generative-ai-hackathon
"I am the dark, I am the night!",https://lablab.ai/event/generative-ai-hackathon
Create something smart and interesting to autocomplete our lives.,https://lablab.ai/event/generative-ai-hackathon
LA/Seattle duo joining for fun~,https://lablab.ai/event/generative-ai-hackathon
0 / ∞,https://lablab.ai/event/generative-ai-hackathon
© 2023 New Native AB. All rights reserved.,https://lablab.ai/event/generative-ai-hackathon
Are you interested in organizing an AI hackathon? Great! We would love to have you as our sponsor.,https://lablab.ai/cooperation
"Our events are a great way to bring people together to solve problems and create new and innovative solutions. We are always looking for new and creative ideas, so if you have an idea for a hackathon, we want to hear from you!",https://lablab.ai/cooperation
"If you are interested in organizing a hackathon with us, please use this contact form to get in touch with us.",https://lablab.ai/cooperation
We would be happy to answer any questions you have and discuss how we can work together.,https://lablab.ai/cooperation
Become a Lablab Mentor!,https://lablab.ai/cooperation
"If you're looking to get involved in the AI community and help mentor the next generation of developers, our series of hackathons is the perfect opportunity! You'll get to work with talented people and help them bring their ideas to life. Plus, it's a great way to network and meet other like-minded individuals. So come on out and join us!",https://lablab.ai/cooperation
Become a Lablab Speaker!,https://lablab.ai/cooperation
"Our events are a great way to get your name out there and to share your work with a wider audience. We're always looking for new speakers and fresh perspectives, so if you're interested in presenting, please get in touch. We promise it'll be worth your while!",https://lablab.ai/cooperation
© 2023 New Native AB. All rights reserved.,https://lablab.ai/cooperation
The future is here. And it's powered by artificial intelligence.,https://lablab.ai/stream/ai-talks-dennis-mortensen?enroll=true
Join us for weekly AI talks with some of the brightest minds in AI as we explore the amazing potential of this technology. From their background to their vision of the future and risks associated with AI.,https://lablab.ai/stream/ai-talks-dennis-mortensen?enroll=true
"So whether you're a tech enthusiast, a startup founder, or just curious about the future, join us for AI Talks and let's explore what the future holds together!",https://lablab.ai/stream/ai-talks-dennis-mortensen?enroll=true
The talk will take place on Deep Learning Labs Twitch channel.,https://lablab.ai/stream/ai-talks-dennis-mortensen?enroll=true
"Dennis is a serial entrepreneur who has built and exited four companies as a Founder and CEO. He is a recognized leader, author, and university instructor in the field of Analytics and AI. Dennis is originally from Denmark and currently lives in New York City with his family.",https://lablab.ai/stream/ai-talks-dennis-mortensen?enroll=true
Check out his Medium blog.,https://lablab.ai/stream/ai-talks-dennis-mortensen?enroll=true
In this series of interviews with some of the world's leading experts on artificial intelligence discusses the opportunities and challenges posed by this transformative technology.,https://lablab.ai/stream/ai-talks-dennis-mortensen?enroll=true
"The talks offer insights into the latest AI researches, applications and policy issues, and provide a forum for open dialogue and exchange on the ethical, social and economic implications of AI.",https://lablab.ai/stream/ai-talks-dennis-mortensen?enroll=true
"Hosted by the world record holder in reinforcement learning, and IBM AI advisory board member, Mathias Åsberg - for the largest AI specialists community in the world.",https://lablab.ai/stream/ai-talks-dennis-mortensen?enroll=true
Join the AI Talks and be part of a community that accelerates innovations!,https://lablab.ai/stream/ai-talks-dennis-mortensen?enroll=true
71 / ∞,https://lablab.ai/stream/ai-talks-dennis-mortensen?enroll=true
© 2023 New Native AB. All rights reserved.,https://lablab.ai/stream/ai-talks-dennis-mortensen?enroll=true
"Are you ready to take your AI skills to the next level? Then join us for the AI Hackathon to build with Whisper, GPT-3, DALL-E 2 and Codex from OpenAI!",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
Test Yourself!,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
Register Now!,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"OpenAI specializes in AI research and deployment. The mission of the company is to ensure that artificial general intelligence benefits all of humanity. Founded in 2015 in San Francisco by Elon Musk, Sam Altman, Ilya Sutskever, Greg Brockman, Wojciech Zaremba and John Schulman.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Whisper operates by recognizing words from web-sourced data collected from 680,000 hours of multilingual and multitask training. With this, English speech recognition can be made more robust and accurate to reach the level of human performance. Technical language, accents, and background noise are not a problem for Whisper. To learn more about Whisper, see the Whisper documentation.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Provides the foundation for the next generation of apps. You can provide GPT-3 with a text prompt such as a phrase or a sentence, and it will return a natural language text completion. You can program GPT-3 by showing it a few examples or 'prompts'. To learn more about GPT-3, see the GPT-3 documentation.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"DALL-E 2 is an artificial intelligence system that creates realistic images and art based on natural language descriptions. It can create realistic, original images from a text description. It can bring together concepts, attributes, and styles. Now, through the API, developers can integrate DALL-E into their apps and products. To learn more about DALL-E 2, see the DALL-E 2 documentation.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"OpenAI Codex is based on GPT-3. A large part of its training data consists of natural language and billions of lines of public code, including code in public GitHub repositories. Python is Codex's strongest language, however it is proficient in a wide range of other languages, such as JavaScript, Go, Perl, PHP, Ruby, Swift, and TypeScript. To learn more about Codex, see the Codex documentation.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"👉 The challenge for this hackathon is to create an innovative solution with OpenAI Whisper, GPT-3, Codex, or DALL-E 2 APIs.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
• Prize pool of $2000 in Digital Ocean credits to be distributed among the winning teams!,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
We thank Digital Ocean for sponsoring this event.,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"• All winning projects will be featured on the Lablab blogpost, newsletter and social media channels.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"• Additionally, each subitted project comes with a certificate of completion!",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
Join lablab and OpenAI for a week to innovate and build applications using generative AI. Find all the relevant details below.,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"The hackathon starts on December 9th and ends on December 16th. Over the weekend, you'll have the opportunity to learn from Cohere and lablab experts during workshops, keynotes, and mentoring sessions. The hackathon will take place on the lablab.ai platform.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Previous experience in AI is not required but welcomed. While many participants are industry experts, we also welcome people with other types of domain knowledge that want to understand & explore how AI can be used in their fields.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"The hackathon will take place online on lablab.ai platform and lablab.ai Discord Server. Please register for both in order to participate. To participate click the ""Enroll"" button at the bottom of the page and read our Hackathon Guidelines.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
An automated transcription tool that will watch your favourite video about a stock trading strategy and implement it for you.,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"An application that to help already existing voice communication platforms combat hate speech, harassment and toxic behaviour.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"An AI-based integrated chatbot that utilizes specialized speech-to-text conversion to accurately output messages from live voice recordings for individuals that stutter, and answer personal questions regarding stuttering.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"We welcome domain experts from all industries, not just AI or tech. Successful AI solutions require a combination of technical expertise and domain knowledge. Coding experience is recommended.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"You are welcome to join as a team or solo, if solo. We encourage you to look for a team before the event. We recommend you to join the Deep Learning Labs Discord channel: https://discord.gg/gCuBwBB35k and posting in the #looking-for-team channel to get to know your potential future team members.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"It is recommended, that at least one team member has a Github account. You can create one for free if you don't already have one.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"No, you can use as many technologies as you want. However, we encourage you to use more than one of OpenAI's produts to build your application.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Feel free to reach us on social media, or through our Discord channel.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
An AI learning companion that answers questions and provides explanations and clarifications related to supplied literature for people with learning difficulties.,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Submissions from the teams participating in the OpenAI Whisper, GPT3, Codex & DALL-E 2 Hackathon event and making it to the end 👊",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
An AI learning companion that answers questions and provides explanations and clarifications related to supplied literature for people with learning difficulties.,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"The Opinion Miner crawls data from different videos on Youtube. I dedicate this project to informing enterprises of what their customers and reviewers say about their products on the Internet, with filters: popularity of video, positive or negative opinion. so they can have better marketing strategies, improve products and improve customer satisfaction… Customers now have more and more choices as they can choose their favorite sellers regardless of their location, thanks to digitalization. Marketing strategies have switched their focus from whether goods can be sold or not, to customers' satisfaction and opinion, otherwise, they will find other sellers.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Some videos are too long but contain key information. There is no points in absorbing the entirety of them when you are looking for information. Our project takes in a Youtube URL, extracts the audio from the video, and generates a transcription. With the transcription, we display a results page that all summary, key points with clickable timestamps that take you to their place in an embedded youtube player of the video the user submitted, and shows the total transcript at the bottom as well.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Our application allows users without coding experience to create webpages by using simple voice commands. We utilized the Whisper AI to convert voice to text, and Chat-GPT3 to generate HTML and render a webpage. Users can then iterate on their design by giving the AI follow-up commands until the desired webpage is developed. Users can then copy the HTML source code and use in their personal webpages. Our mission is to make webpage design more accessible for people without a technical background who are interested in creating their own webpages for personal or business needs.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Distiller condenses information shared during meetings into bit-sized summaries and provides inspirations and actionable plans to drive projects forward productively. It transcribes long discussions into searchable transcript, summarizes content into easily consumable forms, provide action items and follow-up questions to push the project forward, and generate metaphors and images to promote more brainstorming.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Built with GPT-3, React, and Flask. As the job search becomes increasingly competitive and top companies are increasingly strict in their employee sourcing criteria, acing the behavioural interview is an often overlooked component of successfully rounding out your application. To provide a readily-available, continuously-improving, and convenient solution to preparing for behavioural interviews, we developed Interview.Me. With Interview.Me, users can generate behavioural interview questions pertaining to their companies and positions of interest with the click of a button. Users can simulate a real interview experience using the audio input feature, in addition to receiving feedback based on the questions and answers provided. Interview.Me makes the behavioural interview preparation more convenient than ever, so applicants can feel confident they're making the best impression.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Our goal at OpenCode is to provide users with solutions to their programming questions according to their needs. Opencode was developed to assist students in learning. OpenCode works with the OpenAI CodeX API. Our explainable AI collaborates with CodeX AI to provide systematic explanations of every line of code. To generate this code, we used the model code-cushman-001.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"The application is built on React Native + Python. It takes raw audio as an input and performs speaker diarization using pyannote.audio. Then by using Whisper it creates a transcription of the call. The transcribed text is summarized by GPT3 and analyzed by a blacklist algorithm that uses a list of words associated with popular scams. To improve algorithm performance we experimented with GPT, but only 3.5 version(chatGPT) was improving analysis quality. Since only GPT3 is available through API, we decided to wait with adding GPT to the algorithm. Summarized text with a calculated probability of scams is being sent to user's relative.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"As a HR agency or recruitment professional, you know how time-consuming the recruitment process can be. ScreenAIr is here to help! This innovative tool can save up to 60% of the time typically spent on the recruitment process. With its advanced GPT-3 powered algorithms, ScreenAIr can quickly filter through resumes to find the most qualified applicants. By automating the initial screening process, ScreenAIr can significantly reduce the amount of time spent searching for new hires.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
The Goal of this project is to make organizing information simpler and to minimize the amount of clicks/taps a user needs to save dates/todos/goals. Making it easier for a user to manage their life events and objectives using AI to categorize tasks and building UI based on tags.,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
Urecipy is a personal recipe notebook that allows its users to cleanse the content of food recipe YouTube videos and provide them with just the recipe content i.e. the ingredients used and the steps performed. It displays this result in both textual format as a recipe card and audio format (in case someone finds it hard reading the details). The application provides users to add as many recipes from YouTube and search them efficiently if the need arises.,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"There is a market niche for interior design services for empty rooms, as many people struggle to visualize multiple design options without physically placing furniture and decor in the space. Using AI and stable diffusion techniques, it is possible to create multiple design alternatives that can help clients better understand the potential of their empty room. This can save time and resources, as clients will not have to physically set up and take down multiple design configurations. By offering this service, interior design companies can meet a unique and unmet need in the market.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"*Generate hyper-realistic forensic sketches* SaaS that allows forensic sketch artists to improve the quality and speed of their work, creating a baseline hyper-realistic of the criminal, based on the witness description.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Voice to Entertainment - Music Objective: To provide music based on voice command. Functionalities: User goes to my website, clicks on a mic button and insructs what kind of music they want. Output is provided in mp3 form which can be listened to for enjoyment and and downloaded for use. Thanks: To the several Python APIs that I've leveraged for this, and equally important lablabai's much friendly staff and the developer tutorials. Concept, Programming and Integration: Muthukumaran Azhagesan, [email protected] (http://www.autoshields.website)",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Our idea was about using GPT-3 and DALLE together by combining results from one neural network into prompt for the other one. After some brainstorming we came up with what we call project Infinite Gallery. It allows anyone to stroll through infinite amount of art pieces on the topic that they like. GPT-3 generates paintings descriptions and DALLE generate corresponding picture. Initially we were planning to make the gallery literally infinite by adding new pieces as the user moves but because time limitations we stopped at one ""corridor of a museum"".",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
While applying for jobs one needs to create a perfect on-page resume with relevant skills to that specific job. While often individuals (like the ones participating here) have multiple experience. Filtering and creating a new resume for each job application can tedious and time consuming. Resume AI solves this in 3 simple steps 1. Upload your master resume. 2. Paste the link to Job application. 3. Generate the perfect resume in less then 10 seconds.,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"DocuSumm: less words, more meaning Our mission is to help people quickly and easily understand complex information by providing accurate and concise summaries of any type of documents. We believe that by simplifying and organizing information, we can empower people and companies to make better decisions and achieve their goals. During the hackathon we created an website, and Chrome extension and an API to summarize Youtube videos, with the goal to add more documents formats in the future. Our tech stack includes OpenAI's Whisper and GPT-3, as well as Python, PHP, MySQL, Lighttpd, Javascript, HTML and CSS.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"During the hackathon, we fine-tuned GPT-3 and built a self-analysis tool that helps one objectively assess their problem and develop new ideas for solving it. It can be used by people who can't access mental health care because of high prices and stigma. It is based on CBT and should be highly effective in the following cases: 1. A person has a problem and doesn't know how to solve it. For example, ""I can't keep up with deadlines,"" or ""My parents are overprotective."" 2. A person can't make a decision. ""Should I move?"", ""Should I accept an offer from a new company?"" etc. 3. A person can't sort out their thoughts. ""I can't understand why I'm so uncomfortable being a dad,"" ""Why have I become so irritable?"" etc. 4. A person wants to improve their relationship. ""I'm so jealous,"" ""We fight all the time,"" ""I'm not happy with my wife. I cheated, and I feel guilty"". In therapy, people who are objective about their situation and able to set specific goals tend to achieve better results. This tool does exactly that. A typical session consists of three parts: 1. Analysis. This part includes questions that make the person analyze various aspects of the situation and draw an objective picture. The essence of this part is the transition from an emotional to a rational perception of reality. 2. Empathy. It consists of a comprehensive generalizing statement aimed at supporting the client emotionally. 3. Decision. It consists of questions that allow the person to analyze the availability of resources and ways to solve the problem. Questions force the person to move from emotions to concrete steps toward the goal.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Why only English Speaking Guys have been all the fun ? The revolution of AI is something which every human should have access to, and hence we have built something like that. It's a Voice to image generator that allows the user to give an audio input in their native language and generate an amazing image. Tech Stack - React on Frontend and Flask on Backend. We have used APIs from Whisper, Dalle and GPT-3 making the best case use of every of every technology at its best.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
A Drag-and-Drop configurable solution for implementing conversational use of GPT-3 in Unity.,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
This open-source project was built to give bloggers flexible tooling for their content creation. It only takes 5-10 minutes to set up and is cheaper than using services that mark up the price of OpenAI. The tool is streamlined to create higher-quality content by guiding the user thru a series of prompts.,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Our service/ application is an amalgamation of streamlit with DALL-E's API and gradio with Whisper. In the case of DALL-E the user needs to give the number of images he/ she wants and add the corresponding image prompt or the imager description. The API will then generate the closest possible images to the given image description when the use clicks on the generate image button. Talking about the Whisper part, we used gradio to implement it. Over here it is capable to translate the speech or the audio input by the user to the text. This text can further be used for several applications.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"This Application is developed for social media, prominently for images. Idea behind this project is to have a ""Generate"" option beside the usual ""Upload"". This project focuses on generating profile pictures and banners depending on social media platform a user want to generate for. ""Prompt Profile Picture"" have utilized Dall.E2, Dalle-mini and Streamlit.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Children of heaven🌸🧒🏡is a non profit educational oriented solution that uses AI to generate beautiful multilingual poems and relevant images. With its powerful language GPT3 model, it can create unique and inspiring multilingual poems on a wide range of childrens’ topics, and its Dall E model creates images that perfectly complement the poem ,We have built Audio input using gradio and whisper for multilingual input for kids who have difficulty in typing. Give children of heaven a try and discover the magic of multilingual poetry and art. Whether you’re a professional or kid , this app is sure to spark your creativity and inspire you to create something beautiful.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"An OpenAI powered tool that helps users generate interior designs effortlessly, with zero knowledge of prompt engineering. It eliminates the friction between discovery, consideration and purchase of inferior design products, specifically furniture as users can directly buy the products generated with Stable Diffusion from our partner manufacturers.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Our idea for a Shopify Print on Demand app that uses DALL-E inpainting would be to create an app that allows users to add custom images to their products. The app would use DALL-E to personalize the images based on a description provided by the user. For example, a user might want to add a picture of their grandparent’s dog to a t-shirt. They could then add props like a “Santa hat” to the dog, and DALL-E would generate the image and add it to the t-shirt or any other POD product. This would allow users to easily customize their products with unique images without needing any design skills. Another use case for this could be using the DALL-E outpainting tool, where a user might upload a picture of their own dog and ask the app to put it in a certain environment, i.e. “space”. The app would significantly reduce the turnover time and processes of personalized POD (currently 1-3 days) and design costs (currently $1-$5/design). We would charge merchants just $1 for each actual purchase on their store that was made via PrintAi. Overall, the app would make it easy for personalized POD merchants to allow their customers to add custom, high-quality images to their products, making their online stores more unique and appealing to customers.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"With the Technological Advancement and growing pool of Knowledge base. It is getting difficult for Learners to Understand Specific Topics, Videos, and Audios in Fast pace. specially when we have Sea of Information on Google. So we came up with the Idea of ezTutor, that can help learners to understand specific topics and Evaluate themselves with the help of an AI Generated Content and Quizzes. In The ezTutor App: If you want to learn any topic, you can enter the text, and get the results with examples, images and keywords. If you want to learn by Video then by pasting YouTube's video url and get the reading content as well the summary of the topic, if you are running out of time. Similarly if you want to learn from Audio, recorded in a class then simply upload the audio. ezTutor will transcribe and Summarize the content. You can also test your learning by attempting the quiz.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
Image Generation from Text Input using Dalle2. Can Be used to generate arts or pictures. which can be used for printing or marketing purposes or even inspiration for artists.,https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
"Introducing Gist - the ultimate study tool for students of all levels! Whether you're in middle school or college, GistGen has you covered with thousands of expertly-crafted questions tailored to your specific grade and subject. simply choose your grade and subject, and GistGen will provide you with a wealth of practice questions to help you succeed. With GistGen your understanding of the material, boost your test scores, and achieve your academic goals. Not only that but Gistgen is an application that also helps you understand the main points of an article quickly and easily. It uses advanced natural language processing techniques to automatically summarize the content of an article, giving you a concise and comprehensive overview of the material. Whether you're trying to keep up with the latest news or want to dive deeper into a particular subject, Gistgen is the perfect tool for anyone looking to efficiently learn about new topics. With Gistgen, you can stay informed and stay ahead of the curve, no matter how much information you have to process.",https://lablab.ai/event/openai-whisper-gpt3-codex-dalle2-hackathon
